#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;;x
b_dol_ruhonir;Dol Ruhonir;Dol Ruhonir;;;Dol Ruhonir;;x
b_rufimnir;Rufimnir;Rufimnir;;;Rufimnir;;x
b_lefnuidol;Lefnuidol;Lefnuidol;;;Lefnuidol;;x
b_cirithras;Cirithras;Cirithras;;;Cirithras;;x
b_amostin;Amostin;Amostin;;;Amostin;;x
b_umb_dolen;Umb Dolen;Umb Dolen;;;Umb Dolen;;x
#b_cabed_annuheled;Cabed Annuheled;Cabed Annuheled;;;Cabed Annuheled;;x
b_dol_ramanen;Dol Ràmanen;Dol Ràmanen;;;Dol Ràmanen;;x
b_ramanost;Ramanost;Ramanost;;;Ramanost;;x
b_umbarcidor;Umbarcidòr;Umbarcidòr;;;Umbarcidòr;;x
b_annon_wain;Annon Wain;Annon Wain;;;Annon Wain;;x
b_athrad_lefnui;Athrad Lefnui;Athrad Lefnui;;;Athrad Lefnui;;x
b_dol_lefnui;Dol Lefnui;Dol Lefnui;;;Dol Lefnui;;x
b_annonost;Annonost;Annonost;;;Annonost;;x
b_lefnendil;Lefnendil;Lefnendil;;;Lefnendil;;x
b_orostril;Orostril;Orostril;;;Orostril;;x
b_moluindil;Moluindil;Moluindil;;;Moluindil;;x
b_thaeronfor;Thaeronfor;Thaeronfor;;;Thaeronfor;;x
b_tir_feren;Tir Feren;Tir Feren;;;Tir Feren;;x
b_tir_eiliant;Tir Eiliant;Tir Eiliant;;;Tir Eiliant;;x
b_caraghir;Caraghir;Caraghir;;;Caraghir;;x
b_adavalinda;Adavalinda;Adavalinda;;;Adavalinda;;x
b_car_gaul;Car Gaul;Car Gaul;;;Car Gaul;;x
b_lindabad;Lindabad;Lindabad;;;Lindabad;;x
b_dol_haldanen;Dol Haldanen;Dol Haldanen;;;Dol Haldanen;;x
b_londeril;Londeril;Londeril;;;Londeril;;x
b_feren;Feren;Feren;;;Feren;;x
b_linduil;Linduil;Linduil;;;Linduil;;x
b_bar_feryth;Bar Feryth;Bar Feryth;;;Bar Feryth;;x
b_cergolan;Cergolan;Cergolan;;;Cergolan;;x
b_dol_farathel;Dol Farathel;Dol Farathel;;;Dol Farathel;;x
b_casaval;Casaval;Casaval;;;Casaval;;x
b_estrivel;Estrivel;Estrivel;;;Estrivel;;x
b_umborcadur;Umborcadur;Umborcadur;;;Umborcadur;;x
b_dor_umbil;Dor Umbil;Dor Umbil;;;Dor Umbil;;x
b_rond_deren;Rond Deren;Rond Deren;;;Rond Deren;;x
#b_bronwedir;Bronwedir;Bronwedir;;;Bronwedir;;x
b_umbiar;Umbiar;Umbiar;;;Umbiar;;x
b_haldaril;Haldaril;Haldaril;;;Haldaril;;x
b_derestin;Derestin;Derestin;;;Derestin;;x
b_dol_gwaer;Dol Gwaer;Dol Gwaer;;;Dol Gwaer;;x
#b_nan_celgalen;Nan Celgalen;Nan Celgalen;;;Nan Celgalen;;x
b_druabad;Druabad;Druabad;;;Druabad;;x
b_nanurlin;Nanurlin;Nanurlin;;;Nanurlin;;x
b_gwaerthim;Gwaerthim;Gwaerthim;;;Gwaerthim;;x
b_enedhirost;Enedhirost;Enedhirost;;;Enedhirost;;x
b_bar_novond;Bar Novond;Bar Novond;;;Bar Novond;;x
b_drambor;Drambor;Drambor;;;Drambor;;x
b_dol_calimir;Dol Calimir;Dol Calimir;;;Dol Calimir;;x
#b_cenedril;Cenedril;Cenedril;;;Cenedril;;x
b_calimost;Calimost;Calimost;;;Calimost;;x
b_dol_athradir;Dol Athradir;Dol Athradir;;;Dol Athradir;;x
b_sarstanil;Sarstanil;Sarstanil;;;Sarstanil;;x
#b_uluimur;Uluimur;Uluimur;;;Uluimur;;x
#b_tar_minui;Tar Minui;Tar Minui;;;Tar Minui;;x
#b_thinn;Thinn;Thinn;;;Thinn;;x
b_torimur;Torimur;Torimur;;;Torimur;;x
b_althinuuil;Althinuuil;Althinuuil;;;Althinuuil;;x
b_avrailur;Avrailur;Avrailur;;;Avrailur;;x
b_kugavorold;Kugavorold;Kugavorold;;;Kugavorold;;x
b_kofkoguld;Kofkoguld;Kofkoguld;;;Kofkoguld;;x
b_askain;Askain;Askain;;;Askain;;x
b_srzelistor;Srzelistor;Srzelistor;;;Srzelistor;;x
b_afgharomil;Afgharomil;Afgharomil;;;Afgharomil;;x
b_covarth;Covarth;Covarth;;;Covarth;;x
b_buhr_logathir;Buhr Logathir;Buhr Logathir;;;Buhr Logathir;;x
b_kugovath;Kugovath;Kugovath;;;Kugovath;;x
b_subhurva;Subhurva;Subhurva;;;Subhurva;;x
#b_ilanin;Ilanin;Ilanin;;;Ilanin;;x
b_modlanion;Modlanion;Modlanion;;;Modlanion;;x
b_buhr_ila;Buhr Ila;Buhr Ila;;;Buhr Ila;;x
b_tatravorda;Tatravorda;Tatravorda;;;Tatravorda;;x
b_mirilanin;Mirilanin;Mirilanin;;;Mirilanin;;x
#b_riavod;Riavod;Riavod;;;Riavod;;x
b_buhr_ravrad;Buhr Ravrad;Buhr Ravrad;;;Buhr Ravrad;;x
b_rukogod;Rukogod;Rukogod;;;Rukogod;;x
b_masradah;Masradah;Masradah;;;Masradah;;x
b_radavobuhr;Radavobuhr;Radavobuhr;;;Radavobuhr;;x
b_aldoburh;Aldoburh;Aldoburh;;;Aldoburh;;x
b_baraval;Baraval;Baraval;;;Baraval;;x
b_kugovofan;Kugovofan;Kugovofan;;;Kugovofan;;x
b_uldostir;Uldostir;Uldostir;;;Uldostir;;x
b_darvastil;Darvastil;Darvastil;;;Darvastil;;x
b_kavrakigion;Kavrakigion;Kavrakigion;;;Kavrakigion;;x
b_burhowinion;Burhowinion;Burhowinion;;;Burhowinion;;x
b_falaster;Falaster;Falaster;;;Falaster;;x
b_burh_ermanarikis;Burh Ermanarikis;Burh Ermanarikis;;;Burh Ermanarikis;;x
b_dor_ermanar;Dor Ermanar;Dor Ermanar;;;Dor Ermanar;;x
b_krogatavuld;Krogatavuld;Krogatavuld;;;Krogatavuld;;x
b_goldor;Goldor;Goldor;;;Goldor;;x
b_tarastruvar;Tarastruvar;Tarastruvar;;;Tarastruvar;;x
b_othlebed;Othlebed;Othlebed;;;Othlebed;;x
b_burh_toelar;Burh Toelar;Burh Toelar;;;Burh Toelar;;x
b_stortkevogol;Stortkevogol;Stortkevogol;;;Stortkevogol;;x
b_pormaguld;Pormaguld;Pormaguld;;;Pormaguld;;x
b_donaterka;Donaterka;Donaterka;;;Donaterka;;x
#b_rintark;Rintark;Rintark;;;Rintark;;x
b_kareppash;Kareppash;Kareppash;;;Kareppash;;x
b_rontarkor;Rontarkor;Rontarkor;;;Rontarkor;;x
b_salaama;Salaama;Salaama;;;Salaama;;x
b_dedrukeh;Dedrukeh;Dedrukeh;;;Dedrukeh;;x
#b_kas_ham;Kas Ham;Kas Ham;;;Kas Ham;;x
b_hamshara;Hamshara;Hamshara;;;Hamshara;;x
b_turekostr;Turekostr;Turekostr;;;Turekostr;;x
b_markherasha;Markherasha;Markherasha;;;Markherasha;;x
b_hoshurel;Hoshurel;Hoshurel;;;Hoshurel;;x
b_ashurast;Ashurast;Ashurast;;;Ashurast;;x
b_sarastogh;Sarastogh;Sarastogh;;;Sarastogh;;x
b_ahjamar;Ahjamar;Ahjamar;;;Ahjamar;;x
b_bakarish;Bakarish;Bakarish;;;Bakarish;;x
#b_sicanna;Sicanna;Sicanna;;;Sicanna;;x
b_okarisha;Okarisha;Okarisha;;;Okarisha;;x
b_teremish;Teremish;Teremish;;;Teremish;;x
b_subarist;Subarist;Subarist;;;Subarist;;x
b_akkrah;Akkrah;Akkrah;;;Akkrah;;x
b_ahrul_admal;Ahrûl Admal;Ahrûl Admal;;;Ahrûl Admal;;x
b_kas_admal;Kas Admal;Kas Admal;;;Kas Admal;;x
b_khrulash;Khrulàsh;Khrulàsh;;;Khrulàsh;;x
b_lamadeh;Lamadeh;Lamadeh;;;Lamadeh;;x
b_kameridh;Kameridh;Kameridh;;;Kameridh;;x
b_ushkarisha;Ushkarisha;Ushkarisha;;;Ushkarisha;;x
b_huramakla;Huramakla;Huramakia;;;Huramakla;;x
b_bashra;Bashra;Bashra;;;Bashra;;x
b_borasha_tir;Borasha Tir;Borasha Tir;;;Borasha Tir;;x
#b_kopanzke;Kopankze;Kopankze;;;Kopankze;;x
b_katrapanca;Katrapanca;Katrapanca;;;Katrapanca;;x
b_burh_marlinara;Burh Marlinarah;Burh Marlinarah;;;Burh Marlinarah;;x
b_shorparokhd;Shorparokhd;Shorparokhd;;;Shorparokhd;;x
b_khudulbaga;Khudulbaga;Khudulbaga;;;Khudulbaga;;x
#b_janprok;Janprok;Janprok;;;Janprok;;x
b_jubardid;Jubardid;Jubardid;;;Jubardid;;x
b_morkapohlba;Morkapolhba;Morkapolhba;;;Morkapolhba;;x
b_burh_mokarina;Burh Mokarina;Burh Mokarina;;;Burh Mokarina;;x
b_jeripos;Jeripos;Jeripos;;;Jeripos;;x
b_harmaghdad;Harmaghdad;Harmaghdad;;;Harmaghdad;;x
b_burh_hormos;Burh Hormos;Burh Hormos;;;Burh Hormos;;x
b_ghegdos;Ghegdos;Ghegdos;;;Ghegdos;;x
b_bokhdod;Bokhdod;Bokhdod;;;Bokhdod;;x
b_urghola;Urghola;Urghola;;;Urghola;;x
b_ursh_lanna;Ursh Lanna;Ursh Lanna;;;Ursh Lanna;;x
b_urshalaran;Urshalan;Urshalan;;;Urshalan;;x
b_fraigosha;Fraigosha;Fraigosha;;;Fraigosha;;x
b_urthamana;Urthamna;Urthamna;;;Urthamna;;x
b_annurasha;Annurasha;Annurasha;;;Annurasha;;x
#b_thrumav;Thrumav;Thrumav;;;Thrumav;;x
b_drumalpov;Drumalpov;Drumalpov;;;Drumalpov;;x
b_koshtapur;Koshtapur;Koshtapur;;;Koshtapur;;x
b_mokalivopol;Molkalipolov;Molkalipolov;;;Molkalipolov;;x
b_ashaturg;Ashatur;Ashatur;;;Ashatur;;x
#b_tirith_thoron;Tirith Thoron;Tirith Thoron;;;Tirith Thoron;;x
b_thorogostra;Thorogostra;Thorogostra;;;Thorogostra;;x
b_shabalikka;Shabalika;Shabalika;;;Shabalika;;x
b_tharuzustra;Tharazustra;Tharazustra;;;Tharazustra;;x
b_kogavoldua;Kovavolda;Kovavolda;;;Kovavolda;;x
b_burh_rhovan;Burh Rhovan;Burh Rhovan;;;Burh Rhovan;;x
b_nionavor;Nionavor;Nionavor;;;Nionavor;;x
b_burh_staravel;Burh Staravel;Burh Staravel;;;Burh Staravel;;x
b_hovrakor;Hovrakel;Hovrakel;;;Hovrakel;;x
b_bubhora;Bubhora;Bubhora;;;Bubhora;;x
#b_carn_rhoron;Carn Rhoron;Carn Rhoron;;;Carn Rhoron;;x
b_kotravolda;Kotravoska;Kotravoska;;;Kotravoska;;x
b_burh_kotra;Burh Kotra;Burh Kotra;;;Burh Kotra;;x
b_vuldoril;Vuldoril;Vuldoril;;;Vuldoril;;x
b_akkarasha;Akkarasha;Akkarasha;;;Akkarasha;;x
b_dol_gilrain;Dol Gilrain;Dol Gilrain;;;Dol Gilrain;;x
b_iaurost;Laurost;Laurost;;;Laurost;;x
b_alumarin;Alumarin;Alumarin;;;Alumarin;;x
b_herevorn;Herevorn;Herevorn;;;Herevorn;;x
b_gilaromis;Gilaromis;Gilaromis;;;Gilaromis;;x
b_tumirdin;Tumiridin;Tumiridin;;;Tumiridin;;x
b_tarnost;Tarnost;Tarnost;;;Tarnost;;x
#b_forgamir;Forgamir;Forgamir;;;Forgamir;;x
#b_anoriath;Anoriath;Anoriath;;;Anoriath;;x
b_gularesh;Gularesh;Gularesh;;;Gularesh;;x
b_rigalin;Rigalin;Rigalin;;;Rigalin;;x
b_lanrain;Lanrain;Lanrain;;;Lanrain;;x
#b_imlad_tathren;Imlad Tathren;Imlad Tathren;;;Imlad Tathren;;x
#b_minas_tathren;Minas Tathren;Minas Tathren;;;Minas Tathren;;x
b_tarthoril;Tarthoril;Tarthoril;;;Tarthoril;;x
b_herenil;Herenil;Herenil;;;Herenil;;x
#b_khurvasagh;Khurvasagh;Khurvasagh;;;Khurvasagh;;x
b_khorvaligha;Khorvaligha;Khorvaligha;;;Khorvaligha;;x
b_ghorashola;Ghòrashola;Ghòrashola;;;Ghòrashola;;x
b_tukhurrut;Tukhurrùt;Tukhurrùt;;;Tukhurrùt;;x
b_sekalega;Sekalega;Sekalega;;;Sekalega;;x
#b_sagath;Sagath;Sagath;;;Sagath;;x
b_qasgaroth;Qasgaroth;Qasgaroth;;;Qasgaroth;;x
b_murbalunka;Murbalunka;Murbalunka;;;Murbalunka;;x
b_burh_sagola;Burh Sagola;Burh Sagola;;;Burh Sagola;;x
b_strolkoga;Strolkoga;Strolkoga;;;Strolkoga;;x
b_burh_avuld;Burh Avuld;Burh Avuld;;;Burh Avuld;;x
b_sharkolenka;Sharkolenka;Sharkolenka;;;Sharkolenka;;x
b_matrabulda;Matrabulda;Matrabulda;;;Matrabulda;;x
b_ospolar;Ospolar;Ospolar;;;Ospolar;;x
b_naspoliburh;Naspoliburh;Naspoliburh;;;Naspoliburh;;x
b_sagathaburh;Sagathaburh;Sagathaburh;;;Sagathaburh;;x
b_storkotha;Storkotha;Storkotha;;;Storkotha;;x
b_burh_stor;Burh Stor;Burh Stor;;;Burh Stor;;x
b_mokrabuldar;Mokrabuldar;Mokrabuldar;;;Mokrabuldar;;x
b_mentelirorma;Mentelirorma;Mentelirorma;;;Mentelirorma;;x
#b_athav;Athav;Athav;;;Athav;;x
b_althradbad;Althradbad;Althradbad;;;Althradbad;;x
b_vatrasha;Vatrasha;Vatrasha;;;Vatrasha;;x
b_silavir;Silavir;Silavir;;;Silavir;;x
b_ermonorokos;Ermonorokos;Ermonorokos;;;Ermonorokos;;x
b_draliburh;Draliburh;Draliburh;;;Draliburh;;x
b_kosaguv;Kosaguv;Kosaguv;;;Kosaguv;;x
b_akkrasvuld;Akkrasvuld;Akkrasvuld;;;Akkrasvuld;;x
b_kokafolad;Kokafolad;Kokafolad;;;Kokafolad;;x
b_wuldaburha;Wuldaburha;Wuldaburha;;;Wuldaburha;;x
#b_khundolan;Khundolan;Khundolan;;;Khundolan;;x
b_margvelasg;Margvelasg;Margvelasg;;;Margvelasg;;x
b_ashvili;Ashvili;Ashvili;;;Ashvili;;x
b_tibolos;Tibolos;Tibolos;;;Tibolos;;x
b_gurjivol;Gurjivol;Gurjivol;;;Gurjivol;;x
b_othabuld;Othabuld;Othabuld;;;Othabuld;;x
b_oldavolra;Oldavolra;Oldavolra;;;Oldavolra;;x
b_groznya;Groznya;Groznya;;;Groznya;;x
b_rhoshavora;Rhoshavora;Rhoshavora;;;Rhoshavora;;x
#b_diluvuld;Diluvuld;Diluvuld;;;Diluvuld;;x
b_grodaroz;Grodaroz;Grodaroz;;;Grodaroz;;x
b_garduvuld;Garduvuld;Garduvuld;;;Garduvuld;;x
b_marushkraz;Marushkraz;Marushkraz;;;Marushkraz;;x
b_dilbisr;Dilbisr;Dilbisr;;;Dilbisr;;x
b_thoropar;Thoropar;Thoropar;;;Thoropar;;x
b_ug_thoras;Ug Thoras;Ug Thoras;;;Ug Thoras;;x
b_moriapor;Moriapor;Moriapor;;;Moriapor;;x
b_karpataer;Karpataer;Karpataer;;;Karpataer;;x
b_moravik;Moravik;Moravik;;;Moravik;;x
#b_ilapar;Ilapar;Ilapar;;;Ilapar;;x
b_sibavirol;Sibavirol;Sibavirol;;;Sibavirol;;x
b_pulvuld;Pulvuld;Pulvuld;;;Pulvuld;;x
b_burh_moshareva;Burh Moshareva;Burh Moshareva;;;Burh Moshareva;;x
b_mergutov;Mergutov;Mergutov;;;Mergutov;;x
#b_lest;Lest;Lest;;;Lest;;x
b_budavest;Budavest;Budavest;;;Budavest;;x
b_morgavohd;Morgavohd;Morgavohd;;;Morgavohd;;x
b_gabred;Gabred;Gabred;;;Gabred;;x
b_isel;Isel;Isel;;;Isel;;x
#b_dilgul;Dilgul;Dilgul;;;Dilgul;;x
b_dekostrin;Dekostrin;Dekostrin;;;Dekostrin;;x
b_dulvabor;Dulvabor;Dulvabor;;;Dulvabor;;x
b_budramost;Budramost;Budramost;;;Budramost;;x
b_mestonvil;Mestonvil;Mestonvil;;;Mestonvil;;x
#b_mistrand;Mistrand;Mistrand;;;Mistrand;;x
b_urthondast;Urthondast;Urthondast;;;Urthondast;;x
b_moggubul;Moggubul;Moggubul;;;Moggubul;;x
b_podabost;Podabost;Podabost;;;Podabost;;x
b_bobavil;Bobavil;Bobavil;;;Bobavil;;x
#b_gathod;Gathod;Gathod;;;Gathod;;x
b_gathodpol;Gathodpol;Gathodpol;;;Gathodpol;;x
b_sevagothad;Sevagothad;Sevagothad;;;Sevagothad;;x
b_mothradga;Mothradga;Mothradga;;;Mothradga;;x
b_burh_gath;Burh Gath;Burh Gath;;;Burh Gath;;x
#b_uldovhar;Uldovhar;Uldovhar;;;Uldovhar;;x
b_vhar;Vhar;Vhar;;;Vhar;;x
b_burhuldo;Burhuldo;Burhuldo;;;Burhuldo;;x
b_dulolad;Dulolad;Dulolad;;;Dulolad;;x
b_akkhadad;Akkhadad;Akkhadad;;;Akkhadad;;x
b_burh_anduin;Burh Anduin;Burh Anduin;;;Burh Anduin;;x
b_adunvuld;Adunvuld;Adunvuld;;;Adunvuld;;x
b_burh_mesutha;Burh Mesutha;Burh Mesutha;;;Burh Mesutha;;x
b_budravuburh;Budravuburh;Budravuburh;;;Budravuburh;;x
b_bubalbach;Bubalbach;Bubalbach;;;Bubalbach;;x
b_anduanburh;Anduanburh;Anduanburh;;;Anduanburh;;x
b_merinburg;Merinburg;Merinburg;;;Merinburg;;x
b_halimarch;Halimarch;Halimarch;;;Halimarch;;x
b_everholt;Everholt;Everholt;;;Everholt;;x
b_eorlburg;Eorlburg;Eorlburg;;;Eorlburg;;x
b_foldcrofts;Foldcrofts;Foldcrofts;;;Foldcrofts;;x
b_athelburg;Athelburg;Athelburg;;;Athelburg;;x
b_steinburg;Steinburg;Steinburg;;;Steinburg;;x
#b_imping;Imping;Imping;;;Imping;;x
b_aldlad;Aldlàd;Aldlàd;;;Aldlàd;;x
b_entwashburg;Entwashburg;Entwashburg;;;Entwashburg;;x
b_holtfold;Holtfold;Holtfold;;;Holtfold;;x
b_snowall;Snowall;Snowall;;;Snowall;;x
b_snowwashburg;Snowwashburg;Snowwashburg;;;Snowwashburg;;x
b_walding;Walding;Walding;;;Walding;;x
b_burh_formennin;Formenninburg;Formenninburg;;;Formenninburg;;x
b_arevan;Arevan;Arevan;;;Arevan;;x
b_gyomori;Gyomori;Gyomori;;;Gyomori;;x
b_vanazdar;Vanazdar;Vanazdar;;;Vanazdar;;x
b_vagarsh;Vagarsh;Vagarsh;;;Vagarsh;;x
b_shapat;Shapat;Shapat;;;Shapat;;x
b_razdan;Razdan;Razdan;;;Razdan;;x
b_hredzan;Hredzan;Hredzan;;;Hredzan;;x
b_kvyan;Kvyan;Kvyan;;;Kvyan;;x
b_kapahn;Kapahn;Kapahn;;;Kapahn;;x
b_bovyan;Bovyan;Bovyan;;;Bovyan;;x
b_darmavir;Darmavir;Darmavir;;;Darmavir;;x
b_ravar;Ravar;Ravar;;;Ravar;;x
b_ashat;Ashat;Ashat;;;Ashat;;x
b_otayk;Otayk;Otayk;;;Otayk;;x
b_munik;Munik;Munik;;;Munik;;x
b_mvir;Mvir;Mvir;;;Mvir;;x
b_arentsavan;Arentsavan;Arentsavan;;;Arentsavan;;x
b_asis;Asis;Asis;;;Asis;;x
b_mtarak;Mtarak;Mtarak;;;Mtarak;;x
b_misaverdi;Misaverdi;Misaverdi;;;Misaverdi;;x
b_rhunen_angalaladh;Rhùnen Angálaladh;Rhùnen Angálaladh;;;Rhùnen Angálaladh;;x
b_angalburh;Angalburh;Angalburh;;;Angalburh;;x
b_wuldu_marhesa;Wuldu Marhesa;Wuldu Marhesa;;;Wuldu Marhesa;;x
b_bugutburg;Bugutburg;Bugutburg;;;Bugutburg;;x
#b_dor_rhovanion;Dor Rhovanion;Dor Rhovanion;;;Dor Rhovanion;;x
b_burh_rhavan;Burh Rhavan;Burh Rhavan;;;Burh Rhavan;;x
b_dor_shatar;Dor Shatar;Dor Shatar;;;Dor Shatar;;x
b_sisien;Sisien;Sisien;;;Sisien;;x
b_alavardi;Alavardi;Alavardi;;;Alavardi;;x
b_lorinn;Lorinn;Lorinn;;;Lorinn;;x
#b_rumavuld;Rumavuld;Rumavuld;;;Rumavuld;;x
b_ravag;Ravag;Ravag;;;Ravag;;x
b_aragatso;Aragatso;Aragatso;;;Aragatso;;x
b_tarar;Tarar;Tarar;;;Tarar;;x
b_artok;Artok;Artok;;;Artok;;x
b_dor_ijevam;Dor Ijevam;Dor Ijevam;;;Dor Ijevam;;x
b_nasiris;Nasiris;Nasiris;;;Nasiris;;x
b_ashmastik;Ashmastik;Ashmastik;;;Ashmastik;;x
b_burh_asha;Burh Asha;Burh Asha;;;Burh Asha;;x
b_burh_waldmarhis;Burh Waldmarhis;Burh Waldmarhis;;;Burh Waldmarhis;;x
b_waldaril;Waldaril;Waldaril;;;Waldaril;;x
b_sorestal;Sorestal;Sorestal;;;Sorestal;;x
b_omretva;Omretva;Omretva;;;Omretva;;x
b_nerevan;Nerevan;Nerevan;;;Nerevan;;x
b_tagik;Tagik;Tagik;;;Tagik;;x
b_fola_pepp;Fola Pepp;Fola Pepp;;;Fola Pepp;;x
b_kargoda;Kargoda;Kargoda;;;Kargoda;;x
b_burh_kar;Burh Kar;Burh Kar;;;Burh Kar;;x
b_tunzelgund;Tunzelgund;Tunzelgund;;;Tunzelgund;;x
b_duban_nala;Duban-nala;Duban-nala;;;Duban-nala;;x
b_mekeb_farak;Mekeb-farak;Mekeb-farak;;;Mekeb-farak;;x
b_uzbad;Uzbad;Uzbad;;;Uzbad;;x
b_bultkar;Bultkar;Bultkar;;;Bultkar;;x
b_nalanzibar;Nalanzibar;Nalanzibar;;;Nalanzibar;;x
b_baraz_duban;Baraz-duban;Baraz-duban;;;Baraz-duban;;x
b_gabilgathol;Gabilgathol;Gabilgathol;;;Gabilgathol;;x
b_baraz_ghar;Baraz-ghar;Baraz-ghar;;;Baraz-ghar;;x
b_zabadgath;Zabadgath;Zabadgath;;;Zabadgath;;x
b_budkhul;Budkhul;Budkhul;;;Budkhul;;x
b_boraslov;Boraslov;Boraslov;;;Boraslov;;x
b_obrost;Obrost;Obrost;;;Obrost;;x
b_burh_ehw;Burh Ehw;Burh Ehw;;;Burh Ehw;;x
b_tarev;Tarev;Tarev;;;Tarev;;x
b_burh_celduin;Burh Celduin;Burh Celduin;;;Burh Celduin;;x
b_duven_celduin;Duvren Celduin;Duvren Celduin;;;Duvren Celduin;;x
b_kalash;Kalash;Kalash;;;Kalash;;x
b_ystris;Ystris;Ystris;;;Ystris;;x
b_bychrov;Bychrov;Bychrov;;;Bychrov;;x
b_buhr_alge;Buhr Alge;Buhr Alge;;;Buhr Alge;;x
b_lopol;Lopol;Lopol;;;Lopol;;x
b_jarvojon;Jarvojon;Jarvojon;;;Jarvojon;;x
b_jaforov;Jaforov;Jaforov;;;Jaforov;;x
b_cervon;Cervon;Cervon;;;Cervon;;x
b_burh_sarolsa;Burh Sarolsa;Burh Sarolsa;;;Burh Sarolsa;;x
b_srohoblas;Srohoblas;Srohoblas;;;Srohoblas;;x
b_morysin;Morysin;Morysin;;;Morysin;;x
b_novija;Novija;Novija;;;Novija;;x
b_ehwathr;Ehwathr;Ehwathr;;;Ehwathr;;x
b_herwen;Herwen;Herwen;;;Herwen;;x
#b_dinach;Dinach;Dinach;;;Dinach;;x
b_therwenil;Therwenil;Therwenil;;;Therwenil;;x
b_minas_aedli;Minas Aedli;Minas Aedli;;;Minas Aedli;;x
b_murovatil;Murovatil;Murovatil;;;Murovatil;;x
#b_nen-i-sul;Nen-I-Sul;Nen-I-Sul;;;Nen-I-Sul;;x
b_farduril;Farduril;Farduril;;;Farduril;;x
b_dol_hunwalda;Dol Hunwalda;Dol Hunwalda;;;Dol Hunwalda;;x
b_nen-i-barathil;Nen-I-Barathil;Nen-I-Barathil;;;Nen-I-Barathil;;x
b_manostrath;Manostrath;Manostrath;;;Manostrath;;x
b_gleinfaerdor;Gleinfaerdor;Gleinfaerdor;;;Gleinfaerdor;;x
b_mostrardin;Mostrardin;Mostrardin;;;Mostrardin;;x
b_foraderol;Foraderol;Foraderol;;;Foraderol;;x
b_gleinastor;Gleinastor;Gleinastor;;;Gleinastor;;x
b_stamostil;Stamostil;Stamostil;;;Stamostil;;x
#b_denerond;Denerond;Denerond;;;Denerond;;x
b_mathrand;Mathrand;Mathrand;;;Mathrand;;x
b_gostand;Gostand;Gostand;;;Gostand;;x
b_minas_solabor;Minas Solabor;Minas Solabor;;;Minas Solabor;;x
b_mathruindal;Mathruindal;Mathruindal;;;Mathruindal;;x
b_filimer;Filimer;Filimer;;;Filimer;;x
b_nidada;Nidada;Nidada;;;Nidada;;x
b_gundiok;Gundiok;Gundiok;;;Gundiok;;x
b_filsatar;Filsatar;Filsatar;;;Filsatar;;x
b_mostuvir;Mostuvir;Mostuvir;;;Mostuvir;;x
b_thandaril;Thandaril;Thandaril;;;Thandaril;;x
b_rodothel;Rodothel;Rodothel;;;Rodothel;;x
b_serenost;Serenost;Serenost;;;Serenost;;x
b_dol_sarn;Dol Sarn;Dol Sarn;;;Dol Sarn;;x
b_turingiol;Turingiol;Turingiol;;;Turingiol;;x
b_borabos;Borabos;Borabos;;;Borabos;;x
b_tiramarth;Tiramarth;Tiramarth;;;Tiramarth;;x
b_ostgwael;Ostgwael;Ostgwael;;;Ostgwael;;x
b_gwar;Gwar;Gwar;;;Gwar;;x
b_andeval;Andeval;Andeval;;;Andeval;;x
b_barad_and;Barad And;Barad And;;;Barad And;;x
b_soloven;Soloven;Soloven;;;Soloven;;x
b_barastod;Barastod;Barastod;;;Barastod;;x
b_arnachost;Arnachost;Arnachost;;;Arnachost;;x
b_nindoral;Nindoral;Nindoral;;;Nindoral;;x
b_chechronast;Chechronast;Chechronast;;;Chechronast;;x
b_florast;Florast;Florast;;;Florast;;x
b_birthalion;Birthalion;Birthalion;;;Birthalion;;x
b_thalamas;Thalamas;Thalamas;;;Thalamas;;x
b_noliath;Noliath;Noliath;;;Noliath;;x
b_mindolhendi;Mindolhendi;Mindolhendi;;;Mindolhendi;;x
b_edhelian;Edhelian;Edhelian;;;Edhelian;;x
b_sundor;Sundor;Sundor;;;Sundor;;x
b_dolianendi;Dolianendi;Dolianendi;;;Dolianendi;;x
b_celanor;Celanor;Celanor;;;Celanor;;x
b_iandaceni;Iandaceni;Iandaceni;;;Iandaceni;;x
b_galadhiar;Galadhiar;Galadhiar;;;Galadhiar;;x
b_torman;Torman;Torman;;;Torman;;x
b_landolas;Landolas;Landolas;;;Landolas;;x
b_rommenfuin;Rommenfuin;Rommenfuin;;;Rommenfuin;;x
b_tarlindar;Tarlindar;Tarlindar;;;Tarlindar;;x
b_torwan;Torwan;Torwan;;;Torwan;;x
b_manoriand;Mänoriand;Mänoriand;;;Mänoriand;;x
b_tenceledol;Tenceledol;Tenceledol;;;Tenceledol;;x
b_dol_manor;Dol Mänor;Dol Mänor;;;Dol Mänor;;x
b_farlindarom;Farlindarom;Farlindarom;;;Farlindarom;;x
b_sandariand;Sandariand;Sandariand;;;Sandariand;;x
b_telyamendi;Telyamendi;Telyamendi;;;Telyamendi;;x
b_luintevin;Luintevin;Luintevin;;;Luintevin;;x
b_londonost;Londonost;Londonost;;;Londonost;;x
b_dol_lindon;Dol Lindon;Dol Lindon;;;Dol Lindon;;x
b_dol_lonebas;Dol Lonebas;Dol Lonebas;;;Dol Lonebas;;x
b_lond_thalos;Lond Thalos;Lond Thalos;;;Lond Thalos;;x
